name addr size mode type
10B582794B789A42 0xbdd28 8 THUMB_32 FUNC
mesh_util_delay_timer_callback_ 0xeaeec 40 THUMB_32 FUNC
AVRC_VendorCmd 0x1044c0 34 THUMB_32 FUNC
006800280CBF0120 0x211f0 8 THUMB_32 FUNC
arip_fm_sco_pcm2_reset 0x71bac 102 THUMB_32 FUNC
wiced_bt_mesh_model_onoff_server_scene_recall_handler 0xed34e 132 THUMB_32 FUNC
10B515F0F2FA1FF0 0x2118a 8 THUMB_32 FUNC
mesh_util_init 0xeb0d8 240 THUMB_32 FUNC
wiced_bt_mesh_model_onoff_server_send_status 0xed3d2 166 THUMB_32 FUNC
10B524F092FC31F0 0x2115e 8 THUMB_32 FUNC
mesh_stop_adv_for_mesh_event 0xeb1c8 40 THUMB_32 FUNC
celt_renormalise_vector 0x12da4e 334 THUMB_32 FUNC
4FF4EE719148EDF7 0xb63b2 8 THUMB_32 FUNC
celt_quant_band_n1 0x12594c 150 THUMB_32 FUNC
level_server_send_set 0xed5b4 60 THUMB_32 FUNC
10B5406906F0E4FB 0xb639a 8 THUMB_32 FUNC
celt_quant_partition 0x1259e2 1112 THUMB_32 FUNC
AVRC_VendorRsp 0x1044e2 34 THUMB_32 FUNC
70B5FA4EF068007A 0x55406 8 THUMB_32 FUNC
pcm2_hci_SetupParams 0x71c12 696 THUMB_32 FUNC
celt_pitch_downsample 0x12dba4 374 THUMB_32 FUNC
26490A6822EA0002 0xa3bc 8 THUMB_32 FUNC
mesh_set_adv_params 0xeb1fe 124 THUMB_32 FUNC
celt_pitch_xcorr 0x12dd1a 160 THUMB_32 FUNC
29490A6842EA0002 0xa3b0 8 THUMB_32 FUNC
bthci_cmd_vs_SetTransmitPower 0xb0404 266 THUMB_32 FUNC
avrc_bld_get_capability_cmd 0x104504 42 THUMB_32 FUNC
2D490A6822EA0002 0xa39e 8 THUMB_32 FUNC
bthci_cmd_vs_SetSleepMode 0xb050e 134 THUMB_32 FUNC
celt_pitch_search 0x12ddba 1286 THUMB_32 FUNC
30490A6842EA0002 0xa392 8 THUMB_32 FUNC
bthci_cmd_vs_ReadSleepMode 0xb0594 72 THUMB_32 FUNC
mesh_level_server_level_set 0xed5f0 46 THUMB_32 FUNC
4FF448118A6D8243 0xa380 8 THUMB_32 FUNC
lm_handleHciScoDisconnect 0x71ecc 64 THUMB_32 FUNC
celt_remove_doubling 0x12e2c0 1328 THUMB_32 FUNC
4FF448118A6D0243 0xa374 8 THUMB_32 FUNC
_discn_freeAclConnection 0x71f0c 264 THUMB_32 FUNC
_celt_preemphasis_loop 0x12e7fc 58 THUMB_32 FUNC
4FF44810806D7047 0xa36c 8 THUMB_32 FUNC
_discn_dropAclLink 0x72014 92 THUMB_32 FUNC
mesh_level_server_level_get 0xed61e 50 THUMB_32 FUNC
08B5DDF808C0CDF8 0x91482 8 THUMB_32 FUNC
wiced_bt_mesh_health_attention_set 0x101d4c 108 THUMB_32 FUNC
avrc_bld_list_app_settings_values_cmd 0x104532 46 THUMB_32 FUNC
F8B50D461646FF20 0x3ad92 8 THUMB_32 FUNC
_discn_procTimerExp 0x72070 88 THUMB_32 FUNC
_celt_transient_analysis_mask_metric 0x12e836 486 THUMB_32 FUNC
10B5002409211FF0 0x674d6 8 THUMB_32 FUNC
mesh_start_adv 0xeb27a 488 THUMB_32 FUNC
level_server_timer_callback 0xed650 190 THUMB_32 FUNC
38B5224D0446D5F8 0x9f9fc 8 THUMB_32 FUNC
B0F1004F0CBF6FF0 0x76512 8 THUMB_32 FUNC
AB4910B591F80413 0x90fa2 8 THUMB_32 FUNC
10B5FFF797FFBDE8 0x90fc6 8 THUMB_32 FUNC
084890F8D8017047 0xb6af8 8 THUMB_32 FUNC
002804D000231A46 0xb6b00 8 THUMB_32 FUNC
10B5144677F0BCF9 0x1ccbc 8 THUMB_32 FUNC
114609300DF0F4BF 0xb0736 8 THUMB_32 FUNC
00B5C1B009306946 0xb073e 8 THUMB_32 FUNC
00B5B149C06983B0 0x8e4b6 8 THUMB_32 FUNC
A648408998307047 0x8e4e8 8 THUMB_32 FUNC
10B504460CF051F9 0x8e4f0 8 THUMB_32 FUNC
70B50E4601F053FB 0x8c044 8 THUMB_32 FUNC
70B5002506462C46 0x327e0 8 THUMB_32 FUNC
9049024600200968 0x39ea6 8 THUMB_32 FUNC
06480549C1604FF0 0x25fa8 8 THUMB_32 FUNC
10B50446F1F723FD 0x25fd0 8 THUMB_32 FUNC
10B5144654F02AF8 0x1c72e 8 THUMB_32 FUNC
70B504460D467830 0x72d52 8 THUMB_32 FUNC
8178491CC9B28170 0xfd76e 8 THUMB_32 FUNC
C178491CC9B2C170 0xfd784 8 THUMB_32 FUNC
0179491CC9B20171 0xfd798 8 THUMB_32 FUNC
4179491CC9B24171 0xfd7ac 8 THUMB_32 FUNC
002008B503460246 0x1b1b4 8 THUMB_32 FUNC
10B50446082086F0 0x151cc 8 THUMB_32 FUNC
2E4A13880380107A 0x4f8e0 8 THUMB_32 FUNC
284A93680360D068 0x4f8ec 8 THUMB_32 FUNC
10B533F060FDC0B2 0x4f8f8 8 THUMB_32 FUNC
10B533F044FD33F0 0x4f902 8 THUMB_32 FUNC
sub_9D262 0x76f5e 164 THUMB_32 FUNC
lculp_batchScanStop 0x99c78 36 THUMB_32 FUNC
sub_77002 0x77002 56 THUMB_32 FUNC
sub_7703A 0x7703a 116 THUMB_32 FUNC
dynamic_memory_Init 0x9858 104 THUMB_32 FUNC
BTM_BleWriteRawScanRsp 0x58728 56 THUMB_32 FUNC
btm_ble_update_pid_db 0x140c2 68 THUMB_32 FUNC
aes_decrypt_128 0xb8512 96 THUMB_32 FUNC
BTM_BleWriteAdvRawData 0x58760 52 THUMB_32 FUNC
lculp_advStart 0x99cf0 40 THUMB_32 FUNC
sub_770AE 0x770ae 38 THUMB_32 FUNC
lculp_multiAdvStart 0x99d18 34 THUMB_32 FUNC
dynamic_memory_AllocatePermanent 0x98c0 120 THUMB_32 FUNC
lculp_advReStart 0x99d3e 88 THUMB_32 FUNC
BTM_CheckAdvData 0x58794 44 THUMB_32 FUNC
sub_F83B4 0xb8572 198 THUMB_32 FUNC
FSMdefaultTransitTo 0x27cd0 60 THUMB_32 FUNC
ConvertBerToLQ 0x3b38e 202 THUMB_32 FUNC
sub_770D4 0x770d4 28 THUMB_32 FUNC
lculp_advStop 0x99d96 46 THUMB_32 FUNC
BTM_BleAddAddressResolutionDB 0x14106 48 THUMB_32 FUNC
dynamic_memory_StoreAllocationInfo 0x9938 38 THUMB_32 FUNC
btm_ble_start_inquiry 0x587ee 114 THUMB_32 FUNC
aes_encrypt_256 0xb8638 128 THUMB_32 FUNC
dynamic_memory_AllocatePrivate 0x996a 92 THUMB_32 FUNC
MapPktErrToBer 0x3b458 162 THUMB_32 FUNC
sub_F84FA 0xb86b8 194 THUMB_32 FUNC
lculp_multiAdvStop 0x99dc4 44 THUMB_32 FUNC
0A46D0F86C010421 0x108a3a 8 THUMB_32 FUNC
1CB590F885118DF8 0x108a46 8 THUMB_32 FUNC
70B50446022084F8 0x108a62 8 THUMB_32 FUNC
0A46D0F86C010721 0x108a98 8 THUMB_32 FUNC
0A46D0F86C010721 0x108aa4 8 THUMB_32 FUNC
70B504460D468968 0x108ab0 8 THUMB_32 FUNC
4C490978002908BF 0x873d2 8 THUMB_32 FUNC
44490268C1F87E20 0x63a5e 8 THUMB_32 FUNC
3E4810B55E30FFF7 0x63a74 8 THUMB_32 FUNC
394810B55430FFF7 0x63a88 8 THUMB_32 FUNC
70B5E84C0546E068 0x5150 8 THUMB_32 FUNC
8C46CD49AFF27702 0x51c0 8 THUMB_32 FUNC
4A1100EB820001F0 0x76dde 8 THUMB_32 FUNC
13460A4601460020 0x20fff8 8 THUMB_32 FUNC
D64AD2791144D54A 0x4d546 8 THUMB_32 FUNC
0022026342630A68 0x10e5e6 8 THUMB_32 FUNC
02630A6842634A68 0x10e5f6 8 THUMB_32 FUNC
026343630A688263 0x10e606 8 THUMB_32 FUNC
10B50020DCF7BFFC 0xbd218 8 THUMB_32 FUNC
411E022924BF0020 0x11f33a 8 THUMB_32 FUNC
10B5040008BF10BD 0xadacc 8 THUMB_32 FUNC
10B5AFF27B013A48 0x502cc 8 THUMB_32 FUNC
2DE9F04100248046 0x14004 8 THUMB_32 FUNC
9C49D1F8A820002A 0x536a6 8 THUMB_32 FUNC
10B5624869F0D6FD 0x2c114 8 THUMB_32 FUNC
5F48026C521C0264 0x2c120 8 THUMB_32 FUNC
70B5584E0024B06C 0x2c13a 8 THUMB_32 FUNC
10B5C44C03200246 0x74ef6 8 THUMB_32 FUNC
bcsulp_formTxPktLength 0x8b12c 92 THUMB_32 FUNC
foundation_heartbeat_send_subs_status 0xe5148 80 THUMB_32 FUNC
bcsulp_advTaskPauseNewConn 0x66068 124 THUMB_32 FUNC
lm_sniffModeChange_Active 0xac538 216 THUMB_32 FUNC
afhcc_init 0x4c282 26 THUMB_32 FUNC
time_server_process_time_zone_set 0xfe690 126 THUMB_32 FUNC
SBC_Suspend_WB_PLC_BEC 0xc6920 104 THUMB_32 FUNC
time_server_process_time_set 0xfe70e 164 THUMB_32 FUNC
SBC_Encoder_encode 0xc6990 824 THUMB_32 FUNC
adc_startAudio 0x11d36a 490 THUMB_32 FUNC
SBC_Encoder_Init 0xc6cc8 232 THUMB_32 FUNC
wiced_bt_mesh_model_time_setup_server_message_handler 0xfe7b2 154 THUMB_32 FUNC
light_ctl_setup_server_process_temperature_range_set 0xf34ea 92 THUMB_32 FUNC
foundation_heartbeat_handle_subs_get 0xe5198 142 THUMB_32 FUNC
SBC_Decoder_fill_status_flag 0xc6dc0 64 THUMB_32 FUNC
wiced_bt_mesh_model_time_client_init 0xfe93c 66 THUMB_32 FUNC
micro_bcsInit 0xa28aa 40 THUMB_32 FUNC
_printf_str 0x6e6fa 82 THUMB_32 FUNC
bcsulp_advFindTaskByLtch 0x660e4 76 THUMB_32 FUNC
foundation_heartbeat_handle_subs_set 0xe5226 420 THUMB_32 FUNC
_afhcc_genReportMap 0x4c2ac 120 THUMB_32 FUNC
_printf_int_dec 0x6e74c 102 THUMB_32 FUNC
bcsulp_multiAdvTaskResume 0x66148 126 THUMB_32 FUNC
foundation_send_node_identity_status_ 0xe5484 66 THUMB_32 FUNC
afhcc_reclaimCh 0x4c324 24 THUMB_32 FUNC
boot_check_nvram_presence 0x6e808 46 THUMB_32 FUNC
light_ctl_setup_server_process_default_set 0xf3546 122 THUMB_32 FUNC
time_client_send_complete_callback 0xfe97e 38 THUMB_32 FUNC
DHM_GetBBPktInfoPtr 0x1ff70 96 THUMB_32 FUNC
wiced_bt_mesh_model_time_client_time_get_send 0xfe9a4 30 THUMB_32 FUNC
SBC_Decoder_shift_buf 0xc6e00 78 THUMB_32 FUNC
lm_sniffModeChange_Sniff 0xac610 88 THUMB_32 FUNC
micro_bcsScheduler 0xa28f0 270 THUMB_32 FUNC
wiced_bt_mesh_model_time_client_time_set_send 0xfe9c2 122 THUMB_32 FUNC
strncmp 0xd71b0 150 THUMB_32 FUNC
handle_node_identity_get_ 0xe54c6 66 THUMB_32 FUNC
bcsulp_multiAdvTaskCreate 0x661c6 160 THUMB_32 FUNC
_sniff_handleLmpSniffReqSent 0xac6c0 26 THUMB_32 FUNC
_afhcc_mergeMaps 0x4c366 48 THUMB_32 FUNC
spiffy_soft_reset 0x6e8a6 62 THUMB_32 FUNC
bcsulp_getPktLength 0x8b188 54 THUMB_32 FUNC
lm_sendLmpSniffReq 0xac6da 84 THUMB_32 FUNC
wiced_bt_mesh_model_light_ctl_setup_server_message_handler 0xf35c0 476 THUMB_32 FUNC
wiced_bt_mesh_model_time_client_time_zone_get_send 0xfea3c 30 THUMB_32 FUNC
afhccQualifingAclConn 0x4c396 42 THUMB_32 FUNC
foundation_node_identity_timer_callback_ 0xe5508 114 THUMB_32 FUNC
SBC_Decoder_fill_data 0xc6e4e 558 THUMB_32 FUNC
adc_stopAudio 0x11d554 214 THUMB_32 FUNC
_afhcc_inverseMergeMaps 0x4c3cc 48 THUMB_32 FUNC
adc_pdm_pinconfig 0x11d638 122 THUMB_32 FUNC
micro_bcsSetTimeToWake 0xa29fe 170 THUMB_32 FUNC
lm_RenegotiateSniffInt 0xac734 134 THUMB_32 FUNC
micro_bcsTaskSwitchIn 0xa2aa8 242 THUMB_32 FUNC
_adcAudioMix 0x11d6b2 96 THUMB_32 FUNC
bcsulp_multiAdvSetTxPower 0x6627c 28 THUMB_32 FUNC
lm_validateSniffRequest 0xac7ba 354 THUMB_32 FUNC
bcsulp_initTaskSetupInitScan 0xba752 112 THUMB_32 FUNC
config_OTP_is_sflash_bypass_set 0x2b3e0 24 THUMB_32 FUNC
bcsulp_initTaskSetupConnLink 0xba820 40 THUMB_32 FUNC
bcsulp_initTaskActivate 0xba848 24 THUMB_32 FUNC
sub_7DC14 0x7dc14 78 THUMB_32 FUNC
_initTaskLcuCmd 0xba866 74 THUMB_32 FUNC
mpi_mod_int 0x7dc62 106 THUMB_32 FUNC
bcsulp_initTaskSetupConnectionReq 0xba8b0 224 THUMB_32 FUNC
btsnd_hcic_ble_read_resolving_list_size 0x1593e 32 THUMB_32 FUNC
btsnd_hcic_inquiry 0x9c0fe 62 THUMB_32 FUNC
config_OTP_is_dLNA 0x2b3f8 24 THUMB_32 FUNC
btsnd_hcic_inq_cancel 0x9c13c 32 THUMB_32 FUNC
config_OTP_is_old_FLL 0x2b410 24 THUMB_32 FUNC
mia_enableKeyscanPriorToHidOff 0xc3cc 58 THUMB_32 FUNC
sub_7DCCC 0x7dccc 50 THUMB_32 FUNC
mia_turnOffLhlLpoIfPossible 0xc406 78 THUMB_32 FUNC
_scanTaskLcuCmdCommon 0x7528a 84 THUMB_32 FUNC
sub_7DCFE 0x7dcfe 176 THUMB_32 FUNC
hw_pka_is_prime_mod2_cb 0x79aa 396 THUMB_32 FUNC
btsnd_hcic_ble_read_resolvable_addr_peer 0x1595e 44 THUMB_32 FUNC
hw_pka_dsa_verf_part3_isr 0x790a 36 THUMB_32 FUNC
btsnd_hcic_ble_read_resolvable_addr_local 0x1598a 44 THUMB_32 FUNC
bcs_aclTaskIsPiconetActive 0x38e1e 34 THUMB_32 FUNC
config_OTP_is_FLLB_VIO 0x2b428 24 THUMB_32 FUNC
bpl_lcu_AllocSharedHwPiconet 0x95332 124 THUMB_32 FUNC
btsnd_hcic_ble_set_addr_resolution_enable 0x159b6 36 THUMB_32 FUNC
_lrm_isPartialHolePresent 0x569c0 38 THUMB_32 FUNC
port_find_mcb 0x5b616 82 THUMB_32 FUNC
bpl_lcu_SetNap 0x9530a 40 THUMB_32 FUNC
_initTaskRxHeaderDone 0xba990 48 THUMB_32 FUNC
_lrm_needRearrangeCAT0Link 0x569a0 32 THUMB_32 FUNC
port_find_mcb_dlci_port 0x5b668 46 THUMB_32 FUNC
lrm_findOffsetWrapper 0x56960 64 THUMB_32 FUNC
sub_7DDAE 0x7ddae 34 THUMB_32 FUNC
bthci_cmd_ble_HandleReceiver_Test 0xb5674 68 THUMB_32 FUNC
btsnd_hcic_per_inq_mode 0x9c15c 82 THUMB_32 FUNC
lrm_updateLinkWithHIDBlock 0x568fc 100 THUMB_32 FUNC
sub_7DDD0 0x7ddd0 784 THUMB_32 FUNC
bcs_aclSetLtchActiveState 0x38dd8 60 THUMB_32 FUNC
btsnd_hcic_ble_set_rand_priv_addr_timeout 0x159da 38 THUMB_32 FUNC
bb_SettingStage2 0x25f4a 54 THUMB_32 FUNC
avdt_msg_bld_security_cmd 0x12740 38 THUMB_32 FUNC
avdt_msg_bld_multi 0x12722 30 THUMB_32 FUNC
bthci_cmd_ble_HandleLong_Term_Key_Requested_Reply 0xb55f8 66 THUMB_32 FUNC
avdt_msg_bld_reconfig_cmd 0x12706 28 THUMB_32 FUNC
bthci_cmd_ble_HandleStart_Encryption 0xb5582 118 THUMB_32 FUNC
avdt_msg_bld_setconfig_cmd 0x126e6 32 THUMB_32 FUNC
bthci_cmd_ble_HandleRead_Remote_Used_Features 0xb54d2 92 THUMB_32 FUNC
avdt_msg_bld_cfg 0x12638 158 THUMB_32 FUNC
bpl_lcu_SetPiconetAndRole 0x952b8 74 THUMB_32 FUNC
_scanTaskSetupHardware 0x75194 246 THUMB_32 FUNC
hw_pka_dsa_verify 0x7874 150 THUMB_32 FUNC
_aclTaskTxDone 0x38d3c 150 THUMB_32 FUNC
bb_SettingStage1 0x25f16 52 THUMB_32 FUNC
_scanTaskSetSynchWindow 0x750d8 188 THUMB_32 FUNC
bb_Init 0x25ed0 52 THUMB_32 FUNC
bpl_lcu_SoftResetDuringTaskSwitch 0x95236 112 THUMB_32 FUNC
bthci_event_SendSamStatusChange 0x25e8e 66 THUMB_32 FUNC
lrm_addLinkToHIDBlock 0x56834 200 THUMB_32 FUNC
hw_pka_dsa_verf_part1_cb 0x784c 40 THUMB_32 FUNC
_aclTaskUpdateRetransmissionCounter 0x38c96 166 THUMB_32 FUNC
bthci_cmd_ble_HandleSet_Host_Channel_Classification 0xb5442 98 THUMB_32 FUNC
avdt_scb_peer_seid_list 0x12602 34 THUMB_32 FUNC
_aclTaskSlotInt 0x38b9c 236 THUMB_32 FUNC
bthci_cmd_ble_HandleConnection_Update 0xb5304 318 THUMB_32 FUNC
bthci_event_SendSyncTrainReceived 0x25e16 120 THUMB_32 FUNC
_lrm_HIDBlockFindOffset 0x567ec 72 THUMB_32 FUNC
btm_ble_enqueue_direct_conn_req 0x57f0a 30 THUMB_32 FUNC
0178002904D00121 0x499ee 8 THUMB_32 FUNC
bt_rf_config_tca_read_ConfigData 0x3aab6 732 THUMB_32 FUNC
5E49FF2801D081F8 0xcf8e 8 THUMB_32 FUNC
BTM_BlePasskeyReply 0x13abc 50 THUMB_32 FUNC
08B5009313460A46 0xe3d4e 8 THUMB_32 FUNC
celt_plc_L_Extract 0x7698e 84 THUMB_32 FUNC
13460A4601460020 0xe3d52 8 THUMB_32 FUNC
spiffy_sw_reset 0x938c 62 THUMB_32 FUNC
08B5009313460A46 0xe3d60 8 THUMB_32 FUNC
process_service_search 0xb7a72 396 THUMB_32 FUNC
08B5002300920A46 0xe3d72 8 THUMB_32 FUNC
bcs_taskCreate 0x98b50 90 THUMB_32 FUNC
70B50446C069C0F3 0x326be 8 THUMB_32 FUNC
bthci_event_vs_RSSDebugEvent 0x27644 60 THUMB_32 FUNC
FB4890F83B00C0F3 0x1baa6 8 THUMB_32 FUNC
btm_ble_suspend_bg_conn 0x57ed2 48 THUMB_32 FUNC
0930C17861B10129 0xb1dfe 8 THUMB_32 FUNC
bthci_event_vs_RSSLocalEvent 0x27612 50 THUMB_32 FUNC
007B20B108220C21 0xb1e2e 8 THUMB_32 FUNC
bcs_taskCoexDeferred 0x98ac4 140 THUMB_32 FUNC
F0B58BB00546344C 0x21e64 8 THUMB_32 FUNC
dbfw_dump_coex_debug_info 0x27574 130 THUMB_32 FUNC
70B50446CDF72EF8 0xd739e 8 THUMB_32 FUNC
btm_update_bg_conn_list 0x57d9a 276 THUMB_32 FUNC
642242430844B2FB 0x38c88 8 THUMB_32 FUNC
dbfw_dump_ble_connection_stats 0x27508 108 THUMB_32 FUNC
70B50546FFF778F9 0x953ae 8 THUMB_32 FUNC
celt_plc_L_msu0 0x76960 46 THUMB_32 FUNC
002905D0028A8A42 0xefbd6 8 THUMB_32 FUNC
process_service_attr_req 0xb77ca 680 THUMB_32 FUNC
12480068007BC0F3 0x2b440 8 THUMB_32 FUNC
process_service_search_attr_req 0xb74c8 770 THUMB_32 FUNC
0F4800688089C0F3 0x2b44c 8 THUMB_32 FUNC
_tx_initialize_low_level 0x9344 48 THUMB_32 FUNC
07B551B190F86E00 0x12138 8 THUMB_32 FUNC
sdp_disc_server_rsp 0xb747a 66 THUMB_32 FUNC
07B549B190F86E00 0x12160 8 THUMB_32 FUNC
btm_ble_clear_white_list 0x57d48 30 THUMB_32 FUNC
20B1B1F868001946 0x12188 8 THUMB_32 FUNC
process_service_search_attr_rsp 0xb73c8 178 THUMB_32 FUNC
E24A526893795279 0xb1ae 8 THUMB_32 FUNC
dbfw_dump_audio_pipe 0x273e8 288 THUMB_32 FUNC
DD4A526893795279 0xb1c2 8 THUMB_32 FUNC
BTM_ReadRemoteConnectionAddr 0x13a78 40 THUMB_32 FUNC
03468C300A460361 0x2eaee 8 THUMB_32 FUNC
celt_plc_L_mac0 0x76932 46 THUMB_32 FUNC
70B5044640780A30 0x24e3c 8 THUMB_32 FUNC
bt_mem_AllocateSemiPermanent 0x3a990 76 THUMB_32 FUNC
10B5044600680028 0x338b4 8 THUMB_32 FUNC
bcs_taskResample_nonblock 0x98992 302 THUMB_32 FUNC
10B5164C606F0028 0xa9c90 8 THUMB_32 FUNC
gci_get_FabID 0x3a8d8 40 THUMB_32 FUNC
70B504460CF090FA 0x895e8 8 THUMB_32 FUNC
btm_update_dev_to_white_list 0x57d06 66 THUMB_32 FUNC
0021016041608160 0xc9b8 8 THUMB_32 FUNC
arip_audHandleFme2I2STx 0x667ea 246 THUMB_32 FUNC
light_ctl_client_process_default_status 0xf3fa8 80 THUMB_32 FUNC
bcsulp_peekNxtTxLen 0x8b81a 64 THUMB_32 FUNC
_printf_int_common 0xc91a8 184 THUMB_32 FUNC
rftune_setTxIfFreq 0xd7888 42 THUMB_32 FUNC
afhcc_bt 0x4c946 1088 THUMB_32 FUNC
micro_bcsSaveVcoCapCalRegs 0xa32aa 60 THUMB_32 FUNC
pmu_lpo_ConvertMicrosecondsToLPOCycles 0x204f4 136 THUMB_32 FUNC
afhcc_pauseAfh 0x4cd86 34 THUMB_32 FUNC
arip_audHandleFifo2I2STx 0x668e0 246 THUMB_32 FUNC
bcsulp_allAboutBandwidth 0x8b85a 958 THUMB_32 FUNC
bcsulp_progTxBuffer 0x8bc18 122 THUMB_32 FUNC
_ll_udiv10 0xc928c 138 THUMB_32 FUNC
bcsulp_progTxBufferForConnEvent 0x8bc92 354 THUMB_32 FUNC
bcsulp_getCurTxLen 0x8bdf4 62 THUMB_32 FUNC
afhcc_enableNintendoAFHWA 0x4cda8 64 THUMB_32 FUNC
pmu_lpo_SwitchLPOSource 0x20586 176 THUMB_32 FUNC
afhcc_condemnCh4ble 0x4ce08 24 THUMB_32 FUNC
rftune_setRxCordicBypass 0xd78b2 46 THUMB_32 FUNC
afhcc_ble 0x4ce40 256 THUMB_32 FUNC
sfi_prescatterload_init 0x206c4 40 THUMB_32 FUNC
light_ctl_client_process_temperature_status 0xf3ff8 122 THUMB_32 FUNC
bcsulp_peekNxtTxHdr4TxDone 0x8be32 42 THUMB_32 FUNC
sfi_setSpiffyClk 0x2071e 24 THUMB_32 FUNC
sub_C9318 0xc9318 428 THUMB_32 FUNC
bcsulp_refillTxBuffer 0x8be5c 274 THUMB_32 FUNC
micro_bcsDriftPredictionReset 0xa32e6 46 THUMB_32 FUNC
bcsulp_shiftTxPktHdr 0x8bf6e 88 THUMB_32 FUNC
arip_audHandleMixFifo 0x672fe 284 THUMB_32 FUNC
celt_opus_decoder_create 0x11f3e6 248 THUMB_32 FUNC
F8B5056904460F46 0x71c2 8 THUMB_32 FUNC
0B460146002248F2 0xe3e4a 8 THUMB_32 FUNC
hsr_copy_DMM_information 0xa4004 30 THUMB_32 FUNC
sub_11F4DE 0x11f4de 626 THUMB_32 FUNC
3D491A234968097B 0x6354c 8 THUMB_32 FUNC
C16B21F48041C163 0xbf784 8 THUMB_32 FUNC
hsr_copy_DMM_general_mempools_information 0xa4022 32 THUMB_32 FUNC
lm_GetPowerRegValue_Internal 0xae708 122 THUMB_32 FUNC
10B50C460121FFF7 0xa037e 8 THUMB_32 FUNC
C06BC0F380307047 0xbf79a 8 THUMB_32 FUNC
hsr_reset_memory_pools_watermarks 0xa4042 52 THUMB_32 FUNC
celt_opus_decode_native 0x11f750 530 THUMB_32 FUNC
10B50C460121FFF7 0xa0398 8 THUMB_32 FUNC
20B1012818BF7047 0xbf7a2 8 THUMB_32 FUNC
afhcc_readScan_avg 0x4d672 26 THUMB_32 FUNC
mesh_config_client_send 0x1009b0 114 THUMB_32 FUNC
0A460949091D1DF0 0xaaba 8 THUMB_32 FUNC
10B5404C2834A068 0x3bfd8 8 THUMB_32 FUNC
q_ctx_init 0xa40a0 44 THUMB_32 FUNC
wiced_bt_mesh_config_node_reset 0x100a22 36 THUMB_32 FUNC
0749091D1DF0DFBD 0xaac4 8 THUMB_32 FUNC
70B504460D461646 0x6b9d0 8 THUMB_32 FUNC
sfi_deepPowerDownDisable 0x20e48 36 THUMB_32 FUNC
friend_write_config_lpn_int_ 0xe82f4 100 THUMB_32 FUNC
0549002208311DF0 0xaacc 8 THUMB_32 FUNC
2DE9FE4380469248 0x6f878 8 THUMB_32 FUNC
afhcc_log 0x4d68c 92 THUMB_32 FUNC
celt_opus_decoder_ctl 0x11f962 218 THUMB_32 FUNC
034908311DF0D6BD 0xaad6 8 THUMB_32 FUNC
70B504460D461646 0xaf32 8 THUMB_32 FUNC
arip_audHandleMixI2s 0x6741a 188 THUMB_32 FUNC
Lm_SetMaxPowerIndex 0xae792 52 THUMB_32 FUNC
10B50446D0F82401 0x8d6c0 8 THUMB_32 FUNC
032801D300207047 0xaf56 8 THUMB_32 FUNC
puart_calculateBaudrate 0xca118 54 THUMB_32 FUNC
smp_tx_complete_cback 0x6fe38 72 THUMB_32 FUNC
4179801CE3F763B9 0x41dfc 8 THUMB_32 FUNC
10B5FF2402213EF0 0x5f576 8 THUMB_32 FUNC
bcsulp_setupAudioInfoStructure 0x8c842 300 THUMB_32 FUNC
Lm_Power_ConnectionUp 0xae7c6 74 THUMB_32 FUNC
10B54AF0FAFC0028 0x4248e 8 THUMB_32 FUNC
10B500243EF0D3FC 0x5f58a 8 THUMB_32 FUNC
q_import 0xa40cc 238 THUMB_32 FUNC
wiced_bt_mesh_config_beacon_get 0x100a46 36 THUMB_32 FUNC
10B590F8DA004AF0 0x4249c 8 THUMB_32 FUNC
0168C07809BA21F0 0xbb3e8 8 THUMB_32 FUNC
__scatterload_copy 0xd7bac 26 THUMB_32 FUNC
celt_opus_decode 0x11fa48 50 THUMB_32 FUNC
C0F309017C4800F5 0x5818c 8 THUMB_32 FUNC
10B5FFF7F6FF18B1 0xbb3f6 8 THUMB_32 FUNC
light_hsl_server_store_last 0xf4530 54 THUMB_32 FUNC
wiced_bt_mesh_config_beacon_set 0x100a6a 42 THUMB_32 FUNC
10B5042118B1AF49 0x4f9c4 8 THUMB_32 FUNC
454810B5006808F0 0x17fee 8 THUMB_32 FUNC
q_export 0xa41ba 188 THUMB_32 FUNC
friend_clear_procedure_timer_callback_ 0xe8360 110 THUMB_32 FUNC
10B5EDF732FD90F8 0x4f9de 8 THUMB_32 FUNC
10B584F0DEF958B1 0x1ede8 8 THUMB_32 FUNC
_afhcc_activeRssiDone 0x4d6e8 216 THUMB_32 FUNC
lm_power_AdjustTxInquiryPowerSettings 0xae838 292 THUMB_32 FUNC
10B5A64C0846D4F8 0x4f9ea 8 THUMB_32 FUNC
1FB5002B02DAC3F1 0x7dbe2 8 THUMB_32 FUNC
light_hsl_server_find_state 0xf4566 42 THUMB_32 FUNC
friend_crt_clear 0xe83ce 74 THUMB_32 FUNC
D21D22F00703D3E9 0xc446c 8 THUMB_32 FUNC
00B58FB0CDE90131 0x6e7ce 8 THUMB_32 FUNC
puart_setBaudrate 0xca14e 130 THUMB_32 FUNC
celt_plc_init_audioPLC 0x11fa7c 98 THUMB_32 FUNC
0368126843F02003 0xc4478 8 THUMB_32 FUNC
0A6802F8010B0A60 0x6e7f4 8 THUMB_32 FUNC
light_hsl_setup_server_lightness_message_handler 0xf4590 162 THUMB_32 FUNC
